"ID","DCE1.mono","DCE2.mono","DCE3.mono","duration","DCE1.4","DCE1.5","DCE1.6","DCE1.7","DCE1.8","DCE1.9","DCE1.10","DCE1.11","DCE1.12","DCE1.13","DCE1.14","DCE1.15","DCE1.16","DCE1.17","DCE1.18","DCE1.19","DCE1.20","DCE1.21","DCE1.22","DCE1.23","DCE1.24","DCE1.25","DCE1.26","DCE1.27","DCE2.4","DCE2.5","DCE2.6","DCE2.7","DCE2.8","DCE2.9","DCE2.10","DCE2.11","DCE2.12","DCE2.13","DCE2.14","DCE2.15","DCE2.16","DCE2.17","DCE2.18","DCE2.19","DCE2.20","DCE2.21","DCE2.22","DCE2.23","DCE2.24","DCE2.25","DCE2.26","DCE2.27","DCE3.4","DCE3.5","DCE3.6","DCE3.7","DCE3.8","DCE3.9","DCE3.10","DCE3.11","DCE3.12","DCE3.13","DCE3.14","DCE3.15","DCE3.16","DCE3.17","DCE3.18","DCE3.19","DCE3.20","DCE3.21","DCE3.22","DCE3.23","DCE3.24","DCE3.25","DCE3.26","DCE3.27","risk1_1","risk1_2","risk1_3","risk1_4","risk1_5","risk1_6","risk1_7","risk1_8","risk1_9","risk1_10","risk1_11","risk1_12","loss1_1","loss1_2","loss1_3","loss1_4","loss1_5","loss1_6","loss1_7","loss1_8","loss1_9","loss1_10","loss1_11","loss1_12","risk2_1","risk2_2","risk2_3","risk2_4","risk2_5","risk2_6","risk2_7","risk2_8","risk2_9","risk2_10","risk2_11","risk2_12","loss2_1","loss2_2","loss2_3","loss2_4","loss2_5","loss2_6","loss2_7","loss2_8","loss2_9","loss2_10","loss2_11","loss2_12","breq3_id1","breq3_id2","breq3_id3","breq3_id4","breq3_amov1","breq3_amov2","breq3_amov3","breq3_amov4","breq3_intrins1","breq3_intrins2","breq3_intrins3","breq3_intrins4","breq3_intro1","breq3_intro2","breq3_intro3","breq3_intro4","breq3_integ1","breq3_integ2","breq3_integ3","breq3_integ4","breq3_ext1","breq3_ext2","breq3_ext3","breq3_ext4","VigDays","VigHours","VigMin","VigDK","ModDays","ModHours","ModMin","ModDK","WalkDays","WalkHours","WalkMin","WalkDK","SitHours","SitMin","SitDK","PA_typical","joint_study","NICE_age","NICE_pain","NICE_activity","NICE_stiffness","NICE_stiffness_min","pain_NRS","function_NRS","hipL","hipR","ankleL","ankleR","kneeL","kneeR","footL","footR","DOB","enddate","gender","height","weight","employed","income","household","state"
"b8a9d05a-36b0-7027-d816-e782b56c1c94","2",NA,NA,"839","2",NA,"1","1","1",NA,"2",NA,"2","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","2",NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","5","3","3","1","1","1","1","4","4","4","4","3","4","4","4","1","3","4","3","1","1","1","0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"1","1","1","4","1","1","1","5","9","8","1","1",NA,NA,NA,NA,NA,NA,"29/01/1952","2/11/2020 17:51","1","150","52","2","3","2","7"
"3f926d45-bb8a-6dd5-e409-5ab99f89e894",NA,NA,"2","1226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1","1","1",NA,"1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","5","6","5","1","1","1","1","1","5","1","3","1","1","1","1","5","4","5","5","1","1","1","1","7","1","30",NA,"7","1","0",NA,"7","0","30",NA,"3","30",NA,"1","1","4","1","4","3",NA,"6","8","1","1",NA,NA,NA,"1",NA,NA,"21/06/1953","2/11/2020 17:51","2","165","95","2","2","2","2"
"2d8147c6-bef6-79e2-f78a-70aa7bc4950f",NA,"2",NA,"1530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","1","1","1","1","1","1","4","4","4","5","4","4","4","3","1","4","6","1","5","1","4","3","0","30",NA,"4","1","0",NA,"3","0","30",NA,"3","0",NA,"1","4","4","1","1","3",NA,"6","7",NA,NA,NA,NA,"1","1",NA,NA,"30/08/1961","2/11/2020 17:51","1","153","145","1","3","2","6"
"8f5b5a41-41e6-a18a-2d0d-6d7038e25498","2",NA,NA,"512","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","2",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","5","5","3","1","1","1","4","4","4","5","5","5","5","5","5","4","4","5","3","1","1","1","5","8","0",NA,"7","1","0",NA,"7","2","0",NA,"10","0",NA,"1","2","4","1","1","1","4","6","6",NA,NA,NA,NA,"1","1",NA,NA,"29/05/1970","2/11/2020 17:51","2","82","120","1","3","1","4"
"79a1df38-8f1a-c7c3-d774-e88aee01daf4","2",NA,NA,"995","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","2",NA,"1","1","1","1","1","1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","5","3","1","1","1","1","1","3","1","4","1","1","1","3","1","1","3","1","1","1","1","1","2","2","0",NA,"0",NA,NA,NA,"3","1","0",NA,NA,NA,"1","1","3","4","1","4","3",NA,"4","3",NA,"1",NA,NA,NA,NA,NA,NA,"30/03/1971","2/11/2020 17:52","1","166","76","1","3","2","5"
"6744172b-412f-24f9-3267-206fd9e35be7",NA,NA,"2","1813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","6","5","3","1","3","1","3","3","3","4","6","5","6","5","4","4","4","4","4","4","3","5","3","1","45",NA,"2","0","45",NA,"2","1","15",NA,"6","30",NA,"5","4","4","1","1","1","4","8","5",NA,"1",NA,"1","1","1",NA,NA,"15/05/1958","2/11/2020 17:52","1","152","70","2","2","2","4"
"1e3cae2c-8c2d-93a5-4a60-991707d3deec",NA,NA,"2","1423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","5","4","1","1","3","1","3","3","4","4","5","3","3","3","4","4","1","3","1","1","1","1","0",NA,NA,NA,"2",NA,"20",NA,"7",NA,NA,"1","4.15","29",NA,"1","8","4","1","1","1","5","5","5",NA,NA,NA,NA,NA,NA,NA,"1","29/01/1967","2/11/2020 17:52","1","170","89","1","4","2","3"
"6e670bbd-4e4c-e5ea-11f1-3c4cbd661c6c","2",NA,NA,"846","2",NA,"1","2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","5","1","1","1","1","4","6","5","6","6","6","3","5","6","5","4","5","1","1","1","1","2",NA,"30",NA,"0",NA,NA,NA,"1","2",NA,NA,NA,NA,"1","1","8","4","1","1","3",NA,"7","7","1",NA,NA,"1","1","1",NA,"1","13/12/1956","2/11/2020 17:53","1","156","85","2","2","2","5"
"c3b6912c-0323-87ce-c060-a69dab0958e6",NA,"2",NA,"1180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","1","1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","5","5","6","1","1","1","1","6","5","6","5","6","3","5","5","5","5","5","5","5","4","5","4","0",NA,NA,NA,"0",NA,NA,NA,"7","2","30",NA,"4","30",NA,"5","2","4","1","1","1","5","6","3",NA,NA,NA,NA,"1",NA,NA,NA,"11/8/1959","2/11/2020 17:54","2","182","120","2","4","2","5"
"06f955d3-c28d-4b6c-8f9f-62d2f5ee911f","2",NA,NA,"1017","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","2",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","4","4","1","1","1","1","4","3","4","4","4","4","3","4","4","4","4","4","3","3","3","3","0",NA,NA,NA,"1","1","0",NA,"5","1","0",NA,"5","0",NA,"1","4","4","1","1","1","4","3","4",NA,NA,NA,NA,"1","1",NA,NA,"9/12/1952","2/11/2020 17:54","1","165","100","2","4","2","5"
"6be24aca-0e26-4956-9486-7dc94519440e","2",NA,NA,"1490","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","6","4","1","1","1","1","4","4","4","4","1","1","1","1","1","4","4","1","1","1","1","1","4","6","20",NA,"5","2",NA,NA,"3",NA,"30",NA,"6",NA,NA,"1","6","4","1","1","3",NA,"5","3","1",NA,NA,NA,NA,NA,"1","1","12/9/1957","2/11/2020 17:54","1","135","105","2","3","2","6"
"1b467642-51b5-6a76-300e-416d5daa4a97",NA,NA,"2","1119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","4","4","1","1","1","1","1","4","3","1","4","1","1","1","1","5","4","1","4","1","1","1","1","0",NA,NA,NA,"0",NA,NA,NA,"7","2","0",NA,"5","0",NA,"1","2","4","1","1","1","5","8","4",NA,NA,"1","1","1","1","1","1","7/7/1965","2/11/2020 17:56","2","164","50","2","3","2","4"
"aab894cd-51fc-95ce-ce81-a393a5c6030f",NA,NA,"2","1521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","2",NA,"2","1","1",NA,"2",NA,"1","1","2",NA,"2",NA,"1","2",NA,"2","2",NA,"2","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","6","6","6","1","1","1","3","5","6","5","6","5","4","4","5","5","5","5","5","3","1","1","1","2",NA,"45",NA,"2",NA,"30",NA,"1",NA,"15",NA,"5",NA,NA,"1","8","4","1","1","1","4","3","8",NA,NA,NA,NA,NA,"1",NA,"1","1/12/1968","2/11/2020 17:56","1","165","90","1","3","2","3"
"78c3c5a7-f7d2-6c16-b2eb-f2e88198ac66","2",NA,NA,"4504","2",NA,"1","2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","4","1","4","5","4","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"10","0",NA,"5","1","4","1","1","1","5","8","8","1",NA,NA,NA,"1",NA,NA,NA,"4/7/1954","2/11/2020 17:56","1","73","90","2","2","1","5"
"66759a4c-a857-8d82-0300-ad5e1c570380","2",NA,NA,"1389","2",NA,"1","1",NA,NA,"2",NA,NA,"1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","6","5","5","5","1","1","1","1","3","5","5","5","3","5","5","5","3","5","6","5","1","1","1","1","0",NA,NA,NA,"7","2","30",NA,"7",NA,NA,"1","4",NA,NA,"5","1","4","1","1","1","4","4","3","1",NA,NA,NA,"1",NA,NA,NA,"29/03/1952","2/11/2020 17:58","1","167","49","1","3","2","4"
"281e09aa-10fa-febf-68e6-3e355d0f0566",NA,NA,"2","1044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1","1",NA,"2",NA,"1","2",NA,"1","1",NA,NA,"2",NA,NA,"1",NA,NA,"2",NA,NA,"1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","3","1","1","1","1","3","6","6","6","4","5","4","6","6","5","5","4","3","3","3","1","6","6","60",NA,"0",NA,NA,NA,"7","4","35",NA,"49","420",NA,"1","7","4","1","4","1","4","4","6",NA,NA,NA,"1",NA,NA,NA,NA,"15/08/1958","2/11/2020 17:58","1","168","75","1","4","2","6"
"13695fdd-2282-ac41-1f91-6842ff8eb116",NA,"2",NA,"1151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","2",NA,"1","1","1","1","1","1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","5","5","6","1","1","1","1","5","5","5","5","5","4","4","5","4","4","5","5","3","3","1","1","2","0","45",NA,"0",NA,NA,NA,"7","1","15",NA,"5","30",NA,"1","1","4","1","1","1","4","6","2","1","1",NA,NA,"1","1","1","1","27/11/1974","2/11/2020 17:58","1","177","83","2","3","2","6"
"ca91dd87-678f-7f20-e0cb-eaba21503d4d",NA,"2",NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","5","1","1","1","1","1","1","1","1","4","1","1","1","1","5","1","1","1","4","1","1","1","0",NA,NA,NA,"0",NA,NA,NA,"6",NA,"20",NA,"8",NA,NA,"1","4","4","1","4","1","4","7","9",NA,NA,NA,NA,NA,"1",NA,"1","30/12/1944","2/11/2020 17:59","2","180","82","1","5","2","5"
"00528be0-0b09-4a3f-24ac-bc796b309825","2",NA,NA,"680","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1",NA,NA,"2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","5","6","5","1","1","1","3","1","3","1","3","6","6","5","5","5","3","3","5","6","6","3","6","0",NA,NA,NA,"0",NA,NA,NA,"5",NA,"30",NA,"12",NA,NA,"1","7","4","1","1","1","4","3","5",NA,NA,NA,"1",NA,"1",NA,NA,"6/12/1972","2/11/2020 18:00","1","155","70","1","5","2","5"
"acd2fe49-333e-12f5-d805-c9f9621fa491","1",NA,NA,"1393","1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","6","1","3","3","1","4","6","5","6","5","5","5","5","6","6","6","5","5","5","5","5","5","1","30",NA,"4","0","45",NA,"6","1","15",NA,"1","0",NA,"1","4","4","1","1","1","5","8","7",NA,NA,NA,NA,NA,"1",NA,NA,"15/03/1952","2/11/2020 18:02","2","165","85","1","4","2","3"
"4bcc8354-2ce8-7907-ba18-b4e7940e7d97",NA,"2",NA,"1261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","1","1",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4","4","1","1","1","1","1","4","1","3","4","1","1","1","1","1","1","1","3","1","1","1","1","0",NA,NA,NA,"0",NA,NA,NA,"5","0","20",NA,"3","0",NA,"5","1","4","1","1","1","5","7","7","1","1",NA,NA,NA,"1",NA,NA,"24/05/1971","2/11/2020 18:03","1","160","120","2","2","2","4"
"bfd8926d-c391-5f06-ae21-a5f398ded1a6","2",NA,NA,"561","2",NA,"1","2",NA,"1","2",NA,"1","2",NA,"1","2",NA,"1","2",NA,"1","1","1",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","6","1","1","1","1","6","6","6","6","6","6","6","6","6","6","6","6","6","6","1","1","5","2","120",NA,"1","1","60",NA,"5","2","120",NA,"4","240",NA,"1","7","4","1","1","1","5","5","4",NA,NA,NA,"1",NA,NA,NA,NA,"21/03/1956","2/11/2020 18:04","2","176","70","1","3","1","5"
"3e5741e8-50ab-b9d6-21a4-767c4c4b4b2a",NA,NA,"2","1277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1","1","1","1","1","1","1","1","1","1","1","2",NA,"1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","5","5","1","3","1","1","1","3","3","4","4","4","3","4","3","4","3","4","4","3","1","1","1","2","4","0",NA,"2","2","0",NA,"1","2","0",NA,"5","0",NA,"1","2","4","1","1","1","4","6","6",NA,NA,NA,NA,"1",NA,NA,NA,"14/09/1958","2/11/2020 18:05","2","188","105","1","2","1","4"
