"Version","Trial","Alt","Participant","Selection","Goal","Form","Magnitude","Direction"
2,"6","3","R_ToNUo8cqR2ItQs1",0,"SQ","SQ","SQ","SQ"
2,"7","1","R_ToNUo8cqR2ItQs1",1,"60min","Cash","160","neg"
2,"7","2","R_ToNUo8cqR2ItQs1",0,"90min","Voucher","500","pos"
2,"7","3","R_ToNUo8cqR2ItQs1",0,"SQ","SQ","SQ","SQ"
2,"8","1","R_ToNUo8cqR2ItQs1",1,"90min","Cash","160","neg"
2,"8","2","R_ToNUo8cqR2ItQs1",0,"30min","Donate","500","pos"
2,"8","3","R_ToNUo8cqR2ItQs1",0,"SQ","SQ","SQ","SQ"
2,"1","1","R_tX5VZ25omLy53nX",1,"60min","Voucher","300","neg"
2,"1","2","R_tX5VZ25omLy53nX",0,"30min","Cash","160","pos"
2,"1","3","R_tX5VZ25omLy53nX",0,"SQ","SQ","SQ","SQ"
2,"2","1","R_tX5VZ25omLy53nX",1,"60min","Cash","300","neg"
2,"2","2","R_tX5VZ25omLy53nX",0,"90min","Donate","500","pos"
2,"2","3","R_tX5VZ25omLy53nX",0,"SQ","SQ","SQ","SQ"
2,"3","1","R_tX5VZ25omLy53nX",1,"60min","Voucher","500","pos"
2,"3","2","R_tX5VZ25omLy53nX",0,"30min","Donate","160","neg"
2,"3","3","R_tX5VZ25omLy53nX",0,"SQ","SQ","SQ","SQ"
2,"4","1","R_tX5VZ25omLy53nX",1,"60min","Voucher","300","pos"
2,"4","2","R_tX5VZ25omLy53nX",0,"90min","Donate","500","neg"
2,"4","3","R_tX5VZ25omLy53nX",0,"SQ","SQ","SQ","SQ"
2,"5","1","R_tX5VZ25omLy53nX",0,"60min","Donate","500","pos"
2,"5","2","R_tX5VZ25omLy53nX",1,"90min","Voucher","160","neg"
2,"5","3","R_tX5VZ25omLy53nX",0,"SQ","SQ","SQ","SQ"
2,"6","1","R_tX5VZ25omLy53nX",0,"30min","Voucher","300","pos"
2,"6","2","R_tX5VZ25omLy53nX",1,"60min","Cash","500","neg"
2,"6","3","R_tX5VZ25omLy53nX",0,"SQ","SQ","SQ","SQ"
2,"7","1","R_tX5VZ25omLy53nX",0,"60min","Cash","160","neg"
2,"7","2","R_tX5VZ25omLy53nX",1,"90min","Voucher","500","pos"
2,"7","3","R_tX5VZ25omLy53nX",0,"SQ","SQ","SQ","SQ"
2,"8","1","R_tX5VZ25omLy53nX",0,"90min","Cash","160","neg"
2,"8","2","R_tX5VZ25omLy53nX",1,"30min","Donate","500","pos"
2,"8","3","R_tX5VZ25omLy53nX",0,"SQ","SQ","SQ","SQ"
2,"1","1","R_ueuMmrdzDlagJgt",1,"60min","Voucher","300","neg"
2,"1","2","R_ueuMmrdzDlagJgt",0,"30min","Cash","160","pos"
2,"1","3","R_ueuMmrdzDlagJgt",0,"SQ","SQ","SQ","SQ"
2,"2","1","R_ueuMmrdzDlagJgt",0,"60min","Cash","300","neg"
2,"2","2","R_ueuMmrdzDlagJgt",0,"90min","Donate","500","pos"
2,"2","3","R_ueuMmrdzDlagJgt",1,"SQ","SQ","SQ","SQ"
2,"3","1","R_ueuMmrdzDlagJgt",1,"60min","Voucher","500","pos"
2,"3","2","R_ueuMmrdzDlagJgt",0,"30min","Donate","160","neg"
2,"3","3","R_ueuMmrdzDlagJgt",0,"SQ","SQ","SQ","SQ"
2,"4","1","R_ueuMmrdzDlagJgt",1,"60min","Voucher","300","pos"
2,"4","2","R_ueuMmrdzDlagJgt",0,"90min","Donate","500","neg"
2,"4","3","R_ueuMmrdzDlagJgt",0,"SQ","SQ","SQ","SQ"
2,"5","1","R_ueuMmrdzDlagJgt",0,"60min","Donate","500","pos"
2,"5","2","R_ueuMmrdzDlagJgt",0,"90min","Voucher","160","neg"
2,"5","3","R_ueuMmrdzDlagJgt",1,"SQ","SQ","SQ","SQ"
2,"6","1","R_ueuMmrdzDlagJgt",1,"30min","Voucher","300","pos"
2,"6","2","R_ueuMmrdzDlagJgt",0,"60min","Cash","500","neg"
2,"6","3","R_ueuMmrdzDlagJgt",0,"SQ","SQ","SQ","SQ"
2,"7","1","R_ueuMmrdzDlagJgt",1,"60min","Cash","160","neg"
2,"7","2","R_ueuMmrdzDlagJgt",0,"90min","Voucher","500","pos"
2,"7","3","R_ueuMmrdzDlagJgt",0,"SQ","SQ","SQ","SQ"
2,"8","1","R_ueuMmrdzDlagJgt",0,"90min","Cash","160","neg"
2,"8","2","R_ueuMmrdzDlagJgt",0,"30min","Donate","500","pos"
2,"8","3","R_ueuMmrdzDlagJgt",1,"SQ","SQ","SQ","SQ"
2,"1","1","R_uqsR1sZxFxNH2RX",1,"60min","Voucher","300","neg"
2,"1","2","R_uqsR1sZxFxNH2RX",0,"30min","Cash","160","pos"
2,"1","3","R_uqsR1sZxFxNH2RX",0,"SQ","SQ","SQ","SQ"
2,"2","1","R_uqsR1sZxFxNH2RX",1,"60min","Cash","300","neg"
2,"2","2","R_uqsR1sZxFxNH2RX",0,"90min","Donate","500","pos"
2,"2","3","R_uqsR1sZxFxNH2RX",0,"SQ","SQ","SQ","SQ"
2,"3","1","R_uqsR1sZxFxNH2RX",1,"60min","Voucher","500","pos"
2,"3","2","R_uqsR1sZxFxNH2RX",0,"30min","Donate","160","neg"
2,"3","3","R_uqsR1sZxFxNH2RX",0,"SQ","SQ","SQ","SQ"
2,"4","1","R_uqsR1sZxFxNH2RX",1,"60min","Voucher","300","pos"
2,"4","2","R_uqsR1sZxFxNH2RX",0,"90min","Donate","500","neg"
2,"4","3","R_uqsR1sZxFxNH2RX",0,"SQ","SQ","SQ","SQ"
2,"5","1","R_uqsR1sZxFxNH2RX",0,"60min","Donate","500","pos"
2,"5","2","R_uqsR1sZxFxNH2RX",1,"90min","Voucher","160","neg"
2,"5","3","R_uqsR1sZxFxNH2RX",0,"SQ","SQ","SQ","SQ"
2,"6","1","R_uqsR1sZxFxNH2RX",0,"30min","Voucher","300","pos"
2,"6","2","R_uqsR1sZxFxNH2RX",1,"60min","Cash","500","neg"
2,"6","3","R_uqsR1sZxFxNH2RX",0,"SQ","SQ","SQ","SQ"
2,"7","1","R_uqsR1sZxFxNH2RX",1,"60min","Cash","160","neg"
2,"7","2","R_uqsR1sZxFxNH2RX",0,"90min","Voucher","500","pos"
2,"7","3","R_uqsR1sZxFxNH2RX",0,"SQ","SQ","SQ","SQ"
2,"8","1","R_uqsR1sZxFxNH2RX",1,"90min","Cash","160","neg"
2,"8","2","R_uqsR1sZxFxNH2RX",0,"30min","Donate","500","pos"
2,"8","3","R_uqsR1sZxFxNH2RX",0,"SQ","SQ","SQ","SQ"
2,"1","1","R_vizVgaulkYn7k3L",0,"60min","Voucher","300","neg"
2,"1","2","R_vizVgaulkYn7k3L",1,"30min","Cash","160","pos"
2,"1","3","R_vizVgaulkYn7k3L",0,"SQ","SQ","SQ","SQ"
2,"2","1","R_vizVgaulkYn7k3L",1,"60min","Cash","300","neg"
2,"2","2","R_vizVgaulkYn7k3L",0,"90min","Donate","500","pos"
2,"2","3","R_vizVgaulkYn7k3L",0,"SQ","SQ","SQ","SQ"
2,"3","1","R_vizVgaulkYn7k3L",1,"60min","Voucher","500","pos"
2,"3","2","R_vizVgaulkYn7k3L",0,"30min","Donate","160","neg"
2,"3","3","R_vizVgaulkYn7k3L",0,"SQ","SQ","SQ","SQ"
2,"4","1","R_vizVgaulkYn7k3L",1,"60min","Voucher","300","pos"
2,"4","2","R_vizVgaulkYn7k3L",0,"90min","Donate","500","neg"
2,"4","3","R_vizVgaulkYn7k3L",0,"SQ","SQ","SQ","SQ"
2,"5","1","R_vizVgaulkYn7k3L",1,"60min","Donate","500","pos"
2,"5","2","R_vizVgaulkYn7k3L",0,"90min","Voucher","160","neg"
2,"5","3","R_vizVgaulkYn7k3L",0,"SQ","SQ","SQ","SQ"
2,"6","1","R_vizVgaulkYn7k3L",1,"30min","Voucher","300","pos"
2,"6","2","R_vizVgaulkYn7k3L",0,"60min","Cash","500","neg"
2,"6","3","R_vizVgaulkYn7k3L",0,"SQ","SQ","SQ","SQ"
2,"7","1","R_vizVgaulkYn7k3L",1,"60min","Cash","160","neg"
2,"7","2","R_vizVgaulkYn7k3L",0,"90min","Voucher","500","pos"
2,"7","3","R_vizVgaulkYn7k3L",0,"SQ","SQ","SQ","SQ"
2,"8","1","R_vizVgaulkYn7k3L",0,"90min","Cash","160","neg"
2,"8","2","R_vizVgaulkYn7k3L",1,"30min","Donate","500","pos"
2,"8","3","R_vizVgaulkYn7k3L",0,"SQ","SQ","SQ","SQ"
2,"1","1","R_W9EqMR071Tegsfv",0,"60min","Voucher","300","neg"
2,"1","2","R_W9EqMR071Tegsfv",1,"30min","Cash","160","pos"
2,"1","3","R_W9EqMR071Tegsfv",0,"SQ","SQ","SQ","SQ"
2,"2","1","R_W9EqMR071Tegsfv",1,"60min","Cash","300","neg"
2,"2","2","R_W9EqMR071Tegsfv",0,"90min","Donate","500","pos"
2,"2","3","R_W9EqMR071Tegsfv",0,"SQ","SQ","SQ","SQ"
2,"3","1","R_W9EqMR071Tegsfv",1,"60min","Voucher","500","pos"
2,"3","2","R_W9EqMR071Tegsfv",0,"30min","Donate","160","neg"
2,"3","3","R_W9EqMR071Tegsfv",0,"SQ","SQ","SQ","SQ"
2,"4","1","R_W9EqMR071Tegsfv",1,"60min","Voucher","300","pos"
2,"4","2","R_W9EqMR071Tegsfv",0,"90min","Donate","500","neg"
2,"4","3","R_W9EqMR071Tegsfv",0,"SQ","SQ","SQ","SQ"
2,"5","1","R_W9EqMR071Tegsfv",0,"60min","Donate","500","pos"
2,"5","2","R_W9EqMR071Tegsfv",1,"90min","Voucher","160","neg"
2,"5","3","R_W9EqMR071Tegsfv",0,"SQ","SQ","SQ","SQ"
2,"6","1","R_W9EqMR071Tegsfv",1,"30min","Voucher","300","pos"
2,"6","2","R_W9EqMR071Tegsfv",0,"60min","Cash","500","neg"
2,"6","3","R_W9EqMR071Tegsfv",0,"SQ","SQ","SQ","SQ"
2,"7","1","R_W9EqMR071Tegsfv",0,"60min","Cash","160","neg"
2,"7","2","R_W9EqMR071Tegsfv",1,"90min","Voucher","500","pos"
2,"7","3","R_W9EqMR071Tegsfv",0,"SQ","SQ","SQ","SQ"
2,"8","1","R_W9EqMR071Tegsfv",1,"90min","Cash","160","neg"
2,"8","2","R_W9EqMR071Tegsfv",0,"30min","Donate","500","pos"
2,"8","3","R_W9EqMR071Tegsfv",0,"SQ","SQ","SQ","SQ"
2,"1","1","R_xyCyPUcqKigmdYB",1,"60min","Voucher","300","neg"
2,"1","2","R_xyCyPUcqKigmdYB",0,"30min","Cash","160","pos"
2,"1","3","R_xyCyPUcqKigmdYB",0,"SQ","SQ","SQ","SQ"
2,"2","1","R_xyCyPUcqKigmdYB",1,"60min","Cash","300","neg"
2,"2","2","R_xyCyPUcqKigmdYB",0,"90min","Donate","500","pos"
2,"2","3","R_xyCyPUcqKigmdYB",0,"SQ","SQ","SQ","SQ"
2,"3","1","R_xyCyPUcqKigmdYB",1,"60min","Voucher","500","pos"
2,"3","2","R_xyCyPUcqKigmdYB",0,"30min","Donate","160","neg"
2,"3","3","R_xyCyPUcqKigmdYB",0,"SQ","SQ","SQ","SQ"
2,"4","1","R_xyCyPUcqKigmdYB",1,"60min","Voucher","300","pos"
2,"4","2","R_xyCyPUcqKigmdYB",0,"90min","Donate","500","neg"
2,"4","3","R_xyCyPUcqKigmdYB",0,"SQ","SQ","SQ","SQ"
2,"5","1","R_xyCyPUcqKigmdYB",0,"60min","Donate","500","pos"
2,"5","2","R_xyCyPUcqKigmdYB",0,"90min","Voucher","160","neg"
2,"5","3","R_xyCyPUcqKigmdYB",1,"SQ","SQ","SQ","SQ"
2,"6","1","R_xyCyPUcqKigmdYB",0,"30min","Voucher","300","pos"
2,"6","2","R_xyCyPUcqKigmdYB",1,"60min","Cash","500","neg"
2,"6","3","R_xyCyPUcqKigmdYB",0,"SQ","SQ","SQ","SQ"
2,"7","1","R_xyCyPUcqKigmdYB",1,"60min","Cash","160","neg"
2,"7","2","R_xyCyPUcqKigmdYB",0,"90min","Voucher","500","pos"
2,"7","3","R_xyCyPUcqKigmdYB",0,"SQ","SQ","SQ","SQ"
2,"8","1","R_xyCyPUcqKigmdYB",0,"90min","Cash","160","neg"
2,"8","2","R_xyCyPUcqKigmdYB",0,"30min","Donate","500","pos"
2,"8","3","R_xyCyPUcqKigmdYB",1,"SQ","SQ","SQ","SQ"
2,"1","1","R_YYoaMn7eccXaDF7",1,"60min","Voucher","300","neg"
2,"1","2","R_YYoaMn7eccXaDF7",0,"30min","Cash","160","pos"
2,"1","3","R_YYoaMn7eccXaDF7",0,"SQ","SQ","SQ","SQ"
2,"2","1","R_YYoaMn7eccXaDF7",1,"60min","Cash","300","neg"
2,"2","2","R_YYoaMn7eccXaDF7",0,"90min","Donate","500","pos"
2,"2","3","R_YYoaMn7eccXaDF7",0,"SQ","SQ","SQ","SQ"
2,"3","1","R_YYoaMn7eccXaDF7",1,"60min","Voucher","500","pos"
2,"3","2","R_YYoaMn7eccXaDF7",0,"30min","Donate","160","neg"
2,"3","3","R_YYoaMn7eccXaDF7",0,"SQ","SQ","SQ","SQ"
2,"4","1","R_YYoaMn7eccXaDF7",1,"60min","Voucher","300","pos"
2,"4","2","R_YYoaMn7eccXaDF7",0,"90min","Donate","500","neg"
2,"4","3","R_YYoaMn7eccXaDF7",0,"SQ","SQ","SQ","SQ"
2,"5","1","R_YYoaMn7eccXaDF7",0,"60min","Donate","500","pos"
2,"5","2","R_YYoaMn7eccXaDF7",1,"90min","Voucher","160","neg"
2,"5","3","R_YYoaMn7eccXaDF7",0,"SQ","SQ","SQ","SQ"
2,"6","1","R_YYoaMn7eccXaDF7",0,"30min","Voucher","300","pos"
2,"6","2","R_YYoaMn7eccXaDF7",1,"60min","Cash","500","neg"
2,"6","3","R_YYoaMn7eccXaDF7",0,"SQ","SQ","SQ","SQ"
2,"7","1","R_YYoaMn7eccXaDF7",1,"60min","Cash","160","neg"
2,"7","2","R_YYoaMn7eccXaDF7",0,"90min","Voucher","500","pos"
2,"7","3","R_YYoaMn7eccXaDF7",0,"SQ","SQ","SQ","SQ"
2,"8","1","R_YYoaMn7eccXaDF7",1,"90min","Cash","160","neg"
2,"8","2","R_YYoaMn7eccXaDF7",0,"30min","Donate","500","pos"
2,"8","3","R_YYoaMn7eccXaDF7",0,"SQ","SQ","SQ","SQ"
2,"1","1","R_ZlZlPLl4pBX08VP",1,"60min","Voucher","300","neg"
2,"1","2","R_ZlZlPLl4pBX08VP",0,"30min","Cash","160","pos"
2,"1","3","R_ZlZlPLl4pBX08VP",0,"SQ","SQ","SQ","SQ"
2,"2","1","R_ZlZlPLl4pBX08VP",0,"60min","Cash","300","neg"
2,"2","2","R_ZlZlPLl4pBX08VP",1,"90min","Donate","500","pos"
2,"2","3","R_ZlZlPLl4pBX08VP",0,"SQ","SQ","SQ","SQ"
2,"3","1","R_ZlZlPLl4pBX08VP",1,"60min","Voucher","500","pos"
2,"3","2","R_ZlZlPLl4pBX08VP",0,"30min","Donate","160","neg"
2,"3","3","R_ZlZlPLl4pBX08VP",0,"SQ","SQ","SQ","SQ"
2,"4","1","R_ZlZlPLl4pBX08VP",0,"60min","Voucher","300","pos"
2,"4","2","R_ZlZlPLl4pBX08VP",0,"90min","Donate","500","neg"
2,"4","3","R_ZlZlPLl4pBX08VP",1,"SQ","SQ","SQ","SQ"
2,"5","1","R_ZlZlPLl4pBX08VP",0,"60min","Donate","500","pos"
2,"5","2","R_ZlZlPLl4pBX08VP",1,"90min","Voucher","160","neg"
2,"5","3","R_ZlZlPLl4pBX08VP",0,"SQ","SQ","SQ","SQ"
2,"6","1","R_ZlZlPLl4pBX08VP",0,"30min","Voucher","300","pos"
2,"6","2","R_ZlZlPLl4pBX08VP",1,"60min","Cash","500","neg"
2,"6","3","R_ZlZlPLl4pBX08VP",0,"SQ","SQ","SQ","SQ"
2,"7","1","R_ZlZlPLl4pBX08VP",0,"60min","Cash","160","neg"
2,"7","2","R_ZlZlPLl4pBX08VP",1,"90min","Voucher","500","pos"
2,"7","3","R_ZlZlPLl4pBX08VP",0,"SQ","SQ","SQ","SQ"
2,"8","1","R_ZlZlPLl4pBX08VP",1,"90min","Cash","160","neg"
2,"8","2","R_ZlZlPLl4pBX08VP",0,"30min","Donate","500","pos"
2,"8","3","R_ZlZlPLl4pBX08VP",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_111szs2dyoSyC4G",0,"60min","Donate","500","neg"
3,"1","2","R_111szs2dyoSyC4G",1,"90min","Cash","300","pos"
3,"1","3","R_111szs2dyoSyC4G",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_111szs2dyoSyC4G",1,"90min","Cash","500","pos"
3,"2","2","R_111szs2dyoSyC4G",0,"30min","Voucher","160","neg"
3,"2","3","R_111szs2dyoSyC4G",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_111szs2dyoSyC4G",1,"30min","Voucher","160","pos"
3,"3","2","R_111szs2dyoSyC4G",0,"90min","Donate","300","neg"
3,"3","3","R_111szs2dyoSyC4G",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_111szs2dyoSyC4G",1,"90min","Voucher","500","neg"
3,"4","2","R_111szs2dyoSyC4G",0,"60min","Cash","160","pos"
3,"4","3","R_111szs2dyoSyC4G",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_111szs2dyoSyC4G",1,"30min","Voucher","300","neg"
3,"5","2","R_111szs2dyoSyC4G",0,"60min","Donate","160","pos"
3,"5","3","R_111szs2dyoSyC4G",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_111szs2dyoSyC4G",0,"60min","Donate","160","neg"
3,"6","2","R_111szs2dyoSyC4G",1,"30min","Cash","300","pos"
3,"6","3","R_111szs2dyoSyC4G",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_111szs2dyoSyC4G",0,"30min","Donate","300","pos"
3,"7","2","R_111szs2dyoSyC4G",1,"60min","Voucher","500","neg"
3,"7","3","R_111szs2dyoSyC4G",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_111szs2dyoSyC4G",0,"90min","Cash","160","pos"
3,"8","2","R_111szs2dyoSyC4G",1,"30min","Voucher","500","neg"
3,"8","3","R_111szs2dyoSyC4G",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_1ClR4TUDwYAlpcK",0,"60min","Donate","500","neg"
3,"1","2","R_1ClR4TUDwYAlpcK",1,"90min","Cash","300","pos"
3,"1","3","R_1ClR4TUDwYAlpcK",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_1ClR4TUDwYAlpcK",1,"90min","Cash","500","pos"
3,"2","2","R_1ClR4TUDwYAlpcK",0,"30min","Voucher","160","neg"
3,"2","3","R_1ClR4TUDwYAlpcK",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_1ClR4TUDwYAlpcK",1,"30min","Voucher","160","pos"
3,"3","2","R_1ClR4TUDwYAlpcK",0,"90min","Donate","300","neg"
3,"3","3","R_1ClR4TUDwYAlpcK",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_1ClR4TUDwYAlpcK",1,"90min","Voucher","500","neg"
3,"4","2","R_1ClR4TUDwYAlpcK",0,"60min","Cash","160","pos"
3,"4","3","R_1ClR4TUDwYAlpcK",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_1ClR4TUDwYAlpcK",1,"30min","Voucher","300","neg"
3,"5","2","R_1ClR4TUDwYAlpcK",0,"60min","Donate","160","pos"
3,"5","3","R_1ClR4TUDwYAlpcK",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_1ClR4TUDwYAlpcK",0,"60min","Donate","160","neg"
3,"6","2","R_1ClR4TUDwYAlpcK",1,"30min","Cash","300","pos"
3,"6","3","R_1ClR4TUDwYAlpcK",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_1ClR4TUDwYAlpcK",0,"30min","Donate","300","pos"
3,"7","2","R_1ClR4TUDwYAlpcK",1,"60min","Voucher","500","neg"
3,"7","3","R_1ClR4TUDwYAlpcK",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_1ClR4TUDwYAlpcK",0,"90min","Cash","160","pos"
3,"8","2","R_1ClR4TUDwYAlpcK",1,"30min","Voucher","500","neg"
3,"8","3","R_1ClR4TUDwYAlpcK",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_1dbM2rfAtTKQSgB",0,"60min","Donate","500","neg"
3,"1","2","R_1dbM2rfAtTKQSgB",1,"90min","Cash","300","pos"
3,"1","3","R_1dbM2rfAtTKQSgB",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_1dbM2rfAtTKQSgB",0,"90min","Cash","500","pos"
3,"2","2","R_1dbM2rfAtTKQSgB",0,"30min","Voucher","160","neg"
3,"2","3","R_1dbM2rfAtTKQSgB",1,"SQ","SQ","SQ","SQ"
3,"3","1","R_1dbM2rfAtTKQSgB",1,"30min","Voucher","160","pos"
3,"3","2","R_1dbM2rfAtTKQSgB",0,"90min","Donate","300","neg"
3,"3","3","R_1dbM2rfAtTKQSgB",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_1dbM2rfAtTKQSgB",0,"90min","Voucher","500","neg"
3,"4","2","R_1dbM2rfAtTKQSgB",1,"60min","Cash","160","pos"
3,"4","3","R_1dbM2rfAtTKQSgB",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_1dbM2rfAtTKQSgB",0,"30min","Voucher","300","neg"
3,"5","2","R_1dbM2rfAtTKQSgB",0,"60min","Donate","160","pos"
3,"5","3","R_1dbM2rfAtTKQSgB",1,"SQ","SQ","SQ","SQ"
3,"6","1","R_1dbM2rfAtTKQSgB",0,"60min","Donate","160","neg"
3,"6","2","R_1dbM2rfAtTKQSgB",1,"30min","Cash","300","pos"
3,"6","3","R_1dbM2rfAtTKQSgB",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_1dbM2rfAtTKQSgB",0,"30min","Donate","300","pos"
3,"7","2","R_1dbM2rfAtTKQSgB",0,"60min","Voucher","500","neg"
3,"7","3","R_1dbM2rfAtTKQSgB",1,"SQ","SQ","SQ","SQ"
3,"8","1","R_1dbM2rfAtTKQSgB",0,"90min","Cash","160","pos"
3,"8","2","R_1dbM2rfAtTKQSgB",0,"30min","Voucher","500","neg"
3,"8","3","R_1dbM2rfAtTKQSgB",1,"SQ","SQ","SQ","SQ"
3,"1","1","R_1diTay06qzodWDJ",0,"60min","Donate","500","neg"
3,"1","2","R_1diTay06qzodWDJ",1,"90min","Cash","300","pos"
3,"1","3","R_1diTay06qzodWDJ",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_1diTay06qzodWDJ",0,"90min","Cash","500","pos"
3,"2","2","R_1diTay06qzodWDJ",1,"30min","Voucher","160","neg"
3,"2","3","R_1diTay06qzodWDJ",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_1diTay06qzodWDJ",0,"30min","Voucher","160","pos"
3,"3","2","R_1diTay06qzodWDJ",1,"90min","Donate","300","neg"
3,"3","3","R_1diTay06qzodWDJ",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_1diTay06qzodWDJ",0,"90min","Voucher","500","neg"
3,"4","2","R_1diTay06qzodWDJ",1,"60min","Cash","160","pos"
3,"4","3","R_1diTay06qzodWDJ",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_1diTay06qzodWDJ",1,"30min","Voucher","300","neg"
3,"5","2","R_1diTay06qzodWDJ",0,"60min","Donate","160","pos"
3,"5","3","R_1diTay06qzodWDJ",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_1diTay06qzodWDJ",0,"60min","Donate","160","neg"
3,"6","2","R_1diTay06qzodWDJ",1,"30min","Cash","300","pos"
3,"6","3","R_1diTay06qzodWDJ",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_1diTay06qzodWDJ",0,"30min","Donate","300","pos"
3,"7","2","R_1diTay06qzodWDJ",1,"60min","Voucher","500","neg"
3,"7","3","R_1diTay06qzodWDJ",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_1diTay06qzodWDJ",0,"90min","Cash","160","pos"
3,"8","2","R_1diTay06qzodWDJ",1,"30min","Voucher","500","neg"
3,"8","3","R_1diTay06qzodWDJ",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_1EgmBTXx3DHpqqm",1,"60min","Donate","500","neg"
3,"1","2","R_1EgmBTXx3DHpqqm",0,"90min","Cash","300","pos"
3,"1","3","R_1EgmBTXx3DHpqqm",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_1EgmBTXx3DHpqqm",0,"90min","Cash","500","pos"
3,"2","2","R_1EgmBTXx3DHpqqm",1,"30min","Voucher","160","neg"
3,"2","3","R_1EgmBTXx3DHpqqm",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_1EgmBTXx3DHpqqm",1,"30min","Voucher","160","pos"
3,"3","2","R_1EgmBTXx3DHpqqm",0,"90min","Donate","300","neg"
3,"3","3","R_1EgmBTXx3DHpqqm",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_1EgmBTXx3DHpqqm",0,"90min","Voucher","500","neg"
3,"4","2","R_1EgmBTXx3DHpqqm",1,"60min","Cash","160","pos"
3,"4","3","R_1EgmBTXx3DHpqqm",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_1EgmBTXx3DHpqqm",0,"30min","Voucher","300","neg"
3,"5","2","R_1EgmBTXx3DHpqqm",0,"60min","Donate","160","pos"
3,"5","3","R_1EgmBTXx3DHpqqm",1,"SQ","SQ","SQ","SQ"
3,"6","1","R_1EgmBTXx3DHpqqm",0,"60min","Donate","160","neg"
3,"6","2","R_1EgmBTXx3DHpqqm",1,"30min","Cash","300","pos"
3,"6","3","R_1EgmBTXx3DHpqqm",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_1EgmBTXx3DHpqqm",1,"30min","Donate","300","pos"
3,"7","2","R_1EgmBTXx3DHpqqm",0,"60min","Voucher","500","neg"
3,"7","3","R_1EgmBTXx3DHpqqm",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_1EgmBTXx3DHpqqm",0,"90min","Cash","160","pos"
3,"8","2","R_1EgmBTXx3DHpqqm",1,"30min","Voucher","500","neg"
3,"8","3","R_1EgmBTXx3DHpqqm",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_1fjvDp5k3dE8h62",1,"60min","Donate","500","neg"
3,"1","2","R_1fjvDp5k3dE8h62",0,"90min","Cash","300","pos"
3,"1","3","R_1fjvDp5k3dE8h62",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_1fjvDp5k3dE8h62",1,"90min","Cash","500","pos"
3,"2","2","R_1fjvDp5k3dE8h62",0,"30min","Voucher","160","neg"
3,"2","3","R_1fjvDp5k3dE8h62",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_1fjvDp5k3dE8h62",1,"30min","Voucher","160","pos"
3,"3","2","R_1fjvDp5k3dE8h62",0,"90min","Donate","300","neg"
3,"3","3","R_1fjvDp5k3dE8h62",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_1fjvDp5k3dE8h62",1,"90min","Voucher","500","neg"
3,"4","2","R_1fjvDp5k3dE8h62",0,"60min","Cash","160","pos"
3,"4","3","R_1fjvDp5k3dE8h62",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_1fjvDp5k3dE8h62",1,"30min","Voucher","300","neg"
3,"5","2","R_1fjvDp5k3dE8h62",0,"60min","Donate","160","pos"
3,"5","3","R_1fjvDp5k3dE8h62",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_1fjvDp5k3dE8h62",1,"60min","Donate","160","neg"
3,"6","2","R_1fjvDp5k3dE8h62",0,"30min","Cash","300","pos"
